"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"BeModelChildReport.neonatalHearingScreeningLeft.subject.death.modifierExtension","BeModelChildReport.neonatalHearingScreeningLeft.subject.death.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"BeModelChildReport.neonatalHearingScreeningLeft.subject.death.date","BeModelChildReport.neonatalHearingScreeningLeft.subject.death.date","","","",0,1,"","","","dateTime {[]} {[]}
","Date of death","Date of death","","","","","","","","","",,,,,"",,,,"BeModelPatient.death.date",0,1,"",""
"BeModelChildReport.neonatalHearingScreeningLeft.subject.death.deceased","BeModelChildReport.neonatalHearingScreeningLeft.subject.death.deceased","","","",0,1,"","","","boolean {[]} {[]}
","The person is deceased","The person is deceased","","","","","","","","","",,,,,"",,,,"BeModelPatient.death.deceased",0,1,"",""
"BeModelChildReport.neonatalHearingScreeningLeft.subject.maritalstatus","BeModelChildReport.neonatalHearingScreeningLeft.subject.maritalstatus","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Marital Status","Marital Status","","","","","","","","","",,,,,"",,,,"BeModelPatient.maritalstatus",0,1,"",""
"BeModelChildReport.neonatalHearingScreeningLeft.subject.code","BeModelChildReport.neonatalHearingScreeningLeft.subject.code","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Result of neonatal hearing screening - left","Result of neonatal hearing screening - left","","","","","","<valueCodeableConcept xmlns=""http://hl7.org/fhir"">
  <coding>
    <code value=""neonatal-hearing-screening-left""/>
    <display value=""Result of neonatal hearing screening (left ear)""/>
  </coding>
</valueCodeableConcept>","","","",,,,,"",,,,"BeModelChildReport.neonatalHearingScreeningLeft.subject.code",1,1,"",""
"BeModelChildReport.neonatalHearingScreeningLeft.subject.valueCode","BeModelChildReport.neonatalHearingScreeningLeft.subject.valueCode","","","",1,1,"","","","code {[]} {[]}
","Result of neonatal hearing screening (left ear)","Neonatal hearing screening result for the left ear.","","","","","","","","","",,"required","","https://www.ehealth.fgov.be/standards/fhir/childrecord/ValueSet/VSNeonatalHearingScreeningResults","",,,,"BeModelChildReport.neonatalHearingScreeningLeft.subject.valueCode",1,1,"",""
"BeModelChildReport.neonatalHearingScreeningRight","BeModelChildReport.neonatalHearingScreeningRight","","","",0,1,"","","","Base {[]} {[]}
","Right ear result","Result of neonatal hearing screening for the right ear.","","","","","","","","","",,,,,"",,,,"BeModelChildReport.neonatalHearingScreeningRight",0,1,"",""
"BeModelChildReport.neonatalHearingScreeningRight.date","BeModelChildReport.neonatalHearingScreeningRight.date","","","",1,1,"","","","date {[]} {[]}
","Date of neonatal hearing screening","The date of neonatal hearing screening.","","","","","","","","","",,,,,"",,,,"BeModelChildReport.neonatalHearingScreeningRight.date",1,1,"",""
"BeModelChildReport.neonatalHearingScreeningRight.subject","BeModelChildReport.neonatalHearingScreeningRight.subject","","","",1,1,"","","","https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/BeModelPatient {[]} {[]}
","Child that the report is about","The child that the report is about.","","","","","","","","","",,,,,"",,,,"BeModelChildReport.neonatalHearingScreeningRight.subject",1,1,"",""
"BeModelChildReport.neonatalHearingScreeningRight.subject.names","BeModelChildReport.neonatalHearingScreeningRight.subject.names","","","",0,*,"","","","BackboneElement {[]} {[]}
","Names","Names","","","","","","","","","",,,,,"",,,,"BeModelPatient.names",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"BeModelChildReport.neonatalHearingScreeningRight.subject.names.id","BeModelChildReport.neonatalHearingScreeningRight.subject.names.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"BeModelChildReport.neonatalHearingScreeningRight.subject.names.extension","BeModelChildReport.neonatalHearingScreeningRight.subject.names.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"BeModelChildReport.neonatalHearingScreeningRight.subject.names.modifierExtension","BeModelChildReport.neonatalHearingScreeningRight.subject.names.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"BeModelChildReport.neonatalHearingScreeningRight.subject.names.usage","BeModelChildReport.neonatalHearingScreeningRight.subject.names.usage","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Usage context of the name (e.g. NR 11, if the name is used as a pseudonym)","Usage context of the name (e.g. NR 11, if the name is used as a pseudonym)","","","","","","","","","",,,,,"",,,,"BeModelPatient.names.usage",0,1,"",""
"BeModelChildReport.neonatalHearingScreeningRight.subject.names.familyname","BeModelChildReport.neonatalHearingScreeningRight.subject.names.familyname","","","",0,1,"","","","string {[]} {[]}
","Surname (NR 10)","Surname (NR 10)","","","","","","","","","",,,,,"",,,,"BeModelPatient.names.familyname",0,1,"",""
"BeModelChildReport.neonatalHearingScreeningRight.subject.names.firstnames","BeModelChildReport.neonatalHearingScreeningRight.subject.names.firstnames","","","",0,1,"","","","string {[]} {[]}
","Given names (NR 10)","Given names (NR 10)","","","","","","","","","",,,,,"",,,,"BeModelPatient.names.firstnames",0,1,"",""
"BeModelChildReport.neonatalHearingScreeningRight.subject.names.title","BeModelChildReport.neonatalHearingScreeningRight.subject.names.title","","","",0,1,"","","","string {[]} {[]}
","Title of nobility (NR 12)","Title of nobility (NR 12)","","","","","","","","","",,,,,"",,,,"BeModelPatient.names.title",0,1,"",""
"BeModelChildReport.neonatalHearingScreeningRight.subject.names.period","BeModelChildReport.neonatalHearingScreeningRight.subject.names.period","","","",0,1,"","","","Period {[]} {[]}
","Period of validity of the name (e.g. NR 13 Change of name, first names and title of nobility)","Period of validity of the name (e.g. NR 13 Change of name, first names and title of nobility)","","","","","","","","","",,,,,"",,,,"BeModelPatient.names.period",0,1,"",""
"BeModelChildReport.neonatalHearingScreeningRight.subject.birth","BeModelChildReport.neonatalHearingScreeningRight.subject.birth","","","",0,1,"","","","BackboneElement {[]} {[]}
","Birth data","Birth data","","","","","","","","","",,,,,"",,,,"BeModelPatient.birth",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"BeModelChildReport.neonatalHearingScreeningRight.subject.birth.id","BeModelChildReport.neonatalHearingScreeningRight.subject.birth.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"BeModelChildReport.neonatalHearingScreeningRight.subject.birth.extension","BeModelChildReport.neonatalHearingScreeningRight.subject.birth.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"BeModelChildReport.neonatalHearingScreeningRight.subject.birth.modifierExtension","BeModelChildReport.neonatalHearingScreeningRight.subject.birth.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"BeModelChildReport.neonatalHearingScreeningRight.subject.birth.address","BeModelChildReport.neonatalHearingScreeningRight.subject.birth.address","","","",0,1,"","","","Address {[]} {[]}
","Place of birth (NR 100 or NR 101)","Place of birth (NR 100 or NR 101)","","","","","","","","","",,,,,"",,,,"BeModelPatient.birth.address",0,1,"",""
"BeModelChildReport.neonatalHearingScreeningRight.subject.birth.date","BeModelChildReport.neonatalHearingScreeningRight.subject.birth.date","","","",0,1,"","","","dateTime {[]} {[]}
","Date of birth (NR 100 or NR 101)","Date of birth (NR 100 or NR 101)","","","","","","","","","",,,,,"",,,,"BeModelPatient.birth.date",0,1,"",""
"BeModelChildReport.neonatalHearingScreeningRight.subject.gender","BeModelChildReport.neonatalHearingScreeningRight.subject.gender","","","",0,1,"","","","BackboneElement {[]} {[]}
","Gender","Gender","","","","","","","","","",,,,,"",,,,"BeModelPatient.gender",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"BeModelChildReport.neonatalHearingScreeningRight.subject.gender.id","BeModelChildReport.neonatalHearingScreeningRight.subject.gender.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"BeModelChildReport.neonatalHearingScreeningRight.subject.gender.extension","BeModelChildReport.neonatalHearingScreeningRight.subject.gender.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"BeModelChildReport.neonatalHearingScreeningRight.subject.gender.modifierExtension","BeModelChildReport.neonatalHearingScreeningRight.subject.gender.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"BeModelChildReport.neonatalHearingScreeningRight.subject.gender.administrative","BeModelChildReport.neonatalHearingScreeningRight.subject.gender.administrative","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Gender (integrated in the identification no.: 000)","Gender (integrated in the identification no.: 000)","","","","","","","","","",,,,,"",,,,"BeModelPatient.gender.administrative",0,1,"",""
"BeModelChildReport.neonatalHearingScreeningRight.subject.gender.atbirth","BeModelChildReport.neonatalHearingScreeningRight.subject.gender.atbirth","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Gender at birth, accounts for gender changes and errors (NR 2 and NR 4)","Gender at birth, accounts for gender changes and errors (NR 2 and NR 4)","","","","","","","","","",,,,,"",,,,"BeModelPatient.gender.atbirth",0,1,"",""
"BeModelChildReport.neonatalHearingScreeningRight.subject.gender.social","BeModelChildReport.neonatalHearingScreeningRight.subject.gender.social","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Gender the person identifies with","Gender the person identifies with","","","","","","","","","",,,,,"",,,,"BeModelPatient.gender.social",0,1,"",""
"BeModelChildReport.neonatalHearingScreeningRight.subject.nationality","BeModelChildReport.neonatalHearingScreeningRight.subject.nationality","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Current nationality (and dual nationality) (NR 31, NR 32)","Current nationality (and dual nationality) (NR 31, NR 32)","","","","","","","","","",,,,,"",,,,"BeModelPatient.nationality",0,*,"",""
"BeModelChildReport.neonatalHearingScreeningRight.subject.residence","BeModelChildReport.neonatalHearingScreeningRight.subject.residence","","","",0,*,"","","","Address {[]} {[]}
","Main and other residences (NR 1, 3, 5, 18, 19, 20,22, 23, 24, 26, 27). NR 252 will be covered by other privacy rules.","Main and other residences (NR 1, 3, 5, 18, 19, 20,22, 23, 24, 26, 27). NR 252 will be covered by other privacy rules.","","","","","","","","","",,,,,"",,,,"BeModelPatient.residence",0,*,"",""
"BeModelChildReport.neonatalHearingScreeningRight.subject.death","BeModelChildReport.neonatalHearingScreeningRight.subject.death","","","",0,1,"","","","BackboneElement {[]} {[]}
","Date and state of death (place of death is not clinically relevant, and we only care about factual death, not absence (NR 151) or administrative/judicial death (NR 150))","Date and state of death (place of death is not clinically relevant, and we only care about factual death, not absence (NR 151) or administrative/judicial death (NR 150))","","","","","","","","","",,,,,"",,,,"BeModelPatient.death",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"BeModelChildReport.neonatalHearingScreeningRight.subject.death.id","BeModelChildReport.neonatalHearingScreeningRight.subject.death.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"BeModelChildReport.neonatalHearingScreeningRight.subject.death.extension","BeModelChildReport.neonatalHearingScreeningRight.subject.death.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"BeModelChildReport.neonatalHearingScreeningRight.subject.death.modifierExtension","BeModelChildReport.neonatalHearingScreeningRight.subject.death.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"BeModelChildReport.neonatalHearingScreeningRight.subject.death.date","BeModelChildReport.neonatalHearingScreeningRight.subject.death.date","","","",0,1,"","","","dateTime {[]} {[]}
","Date of death","Date of death","","","","","","","","","",,,,,"",,,,"BeModelPatient.death.date",0,1,"",""
"BeModelChildReport.neonatalHearingScreeningRight.subject.death.deceased","BeModelChildReport.neonatalHearingScreeningRight.subject.death.deceased","","","",0,1,"","","","boolean {[]} {[]}
","The person is deceased","The person is deceased","","","","","","","","","",,,,,"",,,,"BeModelPatient.death.deceased",0,1,"",""
"BeModelChildReport.neonatalHearingScreeningRight.subject.maritalstatus","BeModelChildReport.neonatalHearingScreeningRight.subject.maritalstatus","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Marital Status","Marital Status","","","","","","","","","",,,,,"",,,,"BeModelPatient.maritalstatus",0,1,"",""
"BeModelChildReport.neonatalHearingScreeningRight.subject.code","BeModelChildReport.neonatalHearingScreeningRight.subject.code","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Result of neonatal hearing screening - right","Result of neonatal hearing screening - right","","","","","","<valueCodeableConcept xmlns=""http://hl7.org/fhir"">
  <coding>
    <code value=""neonatal-hearing-screening-right""/>
    <display value=""Result of neonatal hearing screening (right ear)""/>
  </coding>
</valueCodeableConcept>","","","",,,,,"",,,,"BeModelChildReport.neonatalHearingScreeningRight.subject.code",1,1,"",""
"BeModelChildReport.neonatalHearingScreeningRight.subject.valueCode","BeModelChildReport.neonatalHearingScreeningRight.subject.valueCode","","","",1,1,"","","","code {[]} {[]}
","Result of neonatal hearing screening (right ear)","Neonatal hearing screening result for the right ear.","","","","","","","","","",,"required","","https://www.ehealth.fgov.be/standards/fhir/childrecord/ValueSet/VSNeonatalHearingScreeningResults","",,,,"BeModelChildReport.neonatalHearingScreeningRight.subject.valueCode",1,1,"",""
"BeModelChildReport.severeHeadTrauma","BeModelChildReport.severeHeadTrauma","","","",0,1,"","","","Base {[]} {[]}
","[BeProblem] Severe head trauma","Indicates whether severe head trauma was identified.","","","","","","","","","",,,,,"",,,,"BeModelChildReport.severeHeadTrauma",0,1,"",""
"BeModelChildReport.severeHeadTrauma.subject","BeModelChildReport.severeHeadTrauma.subject","","","",1,1,"","","","Reference {[]} {[CanonicalType[https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-patient]]}
","Child that the report is about","The child that the report is about.","","","","","","","","","",,,,,"",,,,"BeModelChildReport.severeHeadTrauma.subject",1,1,"",""
"BeModelChildReport.severeHeadTrauma.date","BeModelChildReport.severeHeadTrauma.date","","","",1,1,"","","","date {[]} {[]}
","Date of reporting the trauma.","Date of reporting the trauma.","","","","","","","","","",,,,,"",,,,"BeModelChildReport.severeHeadTrauma.date",1,1,"",""
"BeModelChildReport.severeHeadTrauma.code","BeModelChildReport.severeHeadTrauma.code","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Code","Code","","","","","","<valueCodeableConcept xmlns=""http://hl7.org/fhir"">
  <coding>
    <code value=""severe-head-trauma-during-delivery""/>
    <display value=""Severe head trauma""/>
  </coding>
</valueCodeableConcept>","","","",,,,,"",,,,"BeModelChildReport.severeHeadTrauma.code",1,1,"",""
"BeModelChildReport.severeHeadTrauma.valueBoolean","BeModelChildReport.severeHeadTrauma.valueBoolean","","","",1,1,"","","","boolean {[]} {[]}
","Indicates whether severe head trauma was identified.","The value indicates whether severe head trauma was identified in the child.","","","","","","","","","",,,,,"",,,,"BeModelChildReport.severeHeadTrauma.valueBoolean",1,1,"",""
"BeModelChildReport.eyeScreening","BeModelChildReport.eyeScreening","","","",0,*,"","","","BackboneElement {[]} {[]}
","Eye screening","Details about the eye screening.","","","","","","","","","",,,,,"",,,,"BeModelChildReport.eyeScreening",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"BeModelChildReport.eyeScreening.id","BeModelChildReport.eyeScreening.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"BeModelChildReport.eyeScreening.extension","BeModelChildReport.eyeScreening.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"BeModelChildReport.eyeScreening.modifierExtension","BeModelChildReport.eyeScreening.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"BeModelChildReport.eyeScreening.subject","BeModelChildReport.eyeScreening.subject","","","",1,1,"","","","Reference {[]} {[CanonicalType[https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-patient]]}
","Child that the report is about","The child that the report is about.","","","","","","","","","",,,,,"",,,,"BeModelChildReport.eyeScreening.subject",1,1,"",""
"BeModelChildReport.eyeScreening.date","BeModelChildReport.eyeScreening.date","","","",1,1,"","","","date {[]} {[]}
","Date of eye screening","The date of eye screening.","","","","","","","","","",,,,,"",,,,"BeModelChildReport.eyeScreening.date",1,1,"",""
"BeModelChildReport.eyeScreening.code","BeModelChildReport.eyeScreening.code","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Code","Code","","","","","","<valueCodeableConcept xmlns=""http://hl7.org/fhir"">
  <coding>
    <code value=""eye-screening""/>
    <display value=""Eye screening findings""/>
  </coding>
</valueCodeableConcept>","","","",,,,,"",,,,"BeModelChildReport.eyeScreening.code",1,1,"",""
